Date,Season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,AvgAHH,AvgAHA
2014-08-29,2014-15,Getafe,Almeria,1,0,H,2.06,3.33,3.71,2.07,1.82
2014-08-29,2014-15,Valencia,Malaga,3,0,H,1.57,4.02,5.81,1.99,1.88
2014-08-30,2014-15,Ath Bilbao,Levante,3,0,H,1.34,4.82,9.76,1.96,1.91
2014-08-30,2014-15,Ath Madrid,Eibar,2,1,H,1.24,5.86,13.11,1.86,2.01
2014-08-30,2014-15,Cordoba,Celta,1,1,D,3.24,3.26,2.27,1.92,1.96
2014-08-30,2014-15,Espanol,Sevilla,1,2,A,2.51,3.25,2.85,1.78,2.1
2014-08-31,2014-15,Elche,Granada,1,1,D,2.25,3.19,3.37,1.95,1.93
2014-08-31,2014-15,La Coruna,Vallecano,2,2,D,2.27,3.28,3.25,1.97,1.91
2014-08-31,2014-15,Sociedad,Real Madrid,4,2,H,7.68,4.83,1.39,1.82,2.04
2014-08-31,2014-15,Villarreal,Barcelona,0,1,A,5.3,4.22,1.58,1.82,2.05
2014-09-12,2014-15,Almeria,Cordoba,1,1,D,2.02,3.32,3.88,2.06,1.82
2014-09-13,2014-15,Barcelona,Ath Bilbao,2,0,H,1.33,5.32,8.87,1.93,1.93
2014-09-13,2014-15,Celta,Sociedad,2,2,D,2.25,3.3,3.26,1.92,1.95
2014-09-13,2014-15,Malaga,Levante,0,0,D,1.61,3.65,6.08,2.06,1.81
2014-09-13,2014-15,Real Madrid,Ath Madrid,1,2,A,1.69,3.73,5.13,2.16,1.73
2014-09-14,2014-15,Granada,Villarreal,0,0,D,3.58,3.21,2.15,2.01,1.86
2014-09-14,2014-15,Sevilla,Getafe,2,0,H,1.46,4.26,7.27,1.72,2.17
2014-09-14,2014-15,Valencia,Espanol,3,1,H,1.63,3.8,5.56,2.11,1.76
2014-09-14,2014-15,Vallecano,Elche,2,3,A,1.78,3.52,4.83,1.97,1.9
2014-09-15,2014-15,Eibar,La Coruna,0,1,A,2.47,8.72,3.4,1.8,3.18
2014-09-19,2014-15,Elche,Eibar,0,2,A,2.47,9.37,3.37,2.0,2.97
2014-09-20,2014-15,Ath Bilbao,Granada,0,1,A,2.62,10.1,6.33,2.18,4.26
2014-09-20,2014-15,Ath Madrid,Celta,2,2,D,2.49,10.04,5.97,2.05,4.32
2014-09-20,2014-15,Espanol,Malaga,2,2,D,2.4,9.52,3.3,1.76,3.23
2014-09-20,2014-15,La Coruna,Real Madrid,2,8,A,8.26,12.27,3.5,1.8,6.48
2014-09-21,2014-15,Cordoba,Sevilla,1,3,A,3.64,9.58,2.52,1.97,3.47
2014-09-21,2014-15,Levante,Barcelona,0,5,A,12.44,13.76,4.73,1.81,9.98
2014-09-21,2014-15,Sociedad,Almeria,1,2,A,2.56,10.16,5.76,1.89,4.59
2014-09-21,2014-15,Villarreal,Vallecano,4,2,H,2.37,9.51,5.28,1.93,4.64
2014-09-22,2014-15,Getafe,Valencia,0,3,A,3.39,9.26,2.53,2.03,3.45
2014-09-23,2014-15,Celta,La Coruna,2,1,H,2.35,9.27,4.87,1.81,3.92
2014-09-23,2014-15,Real Madrid,Elche,5,1,H,6.07,14.58,22.45,1.74,13.09
2014-09-24,2014-15,Almeria,Ath Madrid,0,1,A,5.13,10.0,2.65,2.08,3.91
2014-09-24,2014-15,Eibar,Villarreal,1,1,D,3.08,9.17,2.64,1.95,3.18
2014-09-24,2014-15,Granada,Levante,0,1,A,2.48,9.42,5.22,1.93,3.71
2014-09-24,2014-15,Malaga,Barcelona,0,0,D,7.63,11.14,3.21,2.02,5.84
2014-09-24,2014-15,Sevilla,Sociedad,1,0,H,2.26,9.34,3.91,1.87,4.15
2014-09-24,2014-15,Vallecano,Ath Bilbao,2,1,H,2.89,3.09,9.05,3.58,2.35
2014-09-25,2014-15,Espanol,Getafe,2,0,H,2.35,9.24,4.46,1.95,3.8
2014-09-25,2014-15,Valencia,Cordoba,3,0,H,3.06,9.85,7.08,1.84,5.38
2014-09-26,2014-15,Elche,Celta,0,1,A,2.89,9.47,2.66,1.74,3.39
2014-09-27,2014-15,Ath Bilbao,Eibar,0,0,D,2.55,9.69,5.49,1.88,3.91
2014-09-27,2014-15,Ath Madrid,Sevilla,4,0,H,2.33,9.59,4.41,1.92,3.79
2014-09-27,2014-15,Barcelona,Granada,6,0,H,5.78,12.87,15.41,1.79,10.37
2014-09-27,2014-15,Levante,Vallecano,0,2,A,2.78,9.47,2.71,1.77,3.47
2014-09-27,2014-15,Villarreal,Real Madrid,0,2,A,4.64,10.3,2.62,2.1,3.88
2014-09-28,2014-15,Cordoba,Espanol,0,0,D,2.69,9.16,2.78,1.87,3.14
2014-09-28,2014-15,Getafe,Malaga,1,0,H,2.8,9.44,2.74,1.76,3.23
2014-09-28,2014-15,La Coruna,Almeria,0,1,A,2.39,9.39,3.44,1.82,3.42
2014-09-28,2014-15,Sociedad,Valencia,1,1,D,2.62,9.02,2.83,1.95,3.54
2014-10-03,2014-15,Getafe,Cordoba,1,1,D,2.4,9.02,3.65,1.87,3.18
2014-10-04,2014-15,Almeria,Elche,2,2,D,2.43,9.04,3.28,1.96,3.34
2014-10-04,2014-15,Eibar,Levante,3,3,D,2.48,9.08,4.2,1.81,3.63
2014-10-04,2014-15,Malaga,Granada,2,1,H,2.37,9.15,3.96,1.79,3.69
2014-10-04,2014-15,Valencia,Ath Madrid,3,1,H,2.75,8.98,2.76,1.89,3.24
2014-10-04,2014-15,Vallecano,Barcelona,0,2,A,8.36,12.04,3.56,1.74,7.09
2014-10-05,2014-15,Celta,Villarreal,1,3,A,2.52,9.11,2.93,2.05,3.56
2014-10-05,2014-15,Espanol,Sociedad,2,0,H,2.6,9.13,2.87,2.05,3.33
2014-10-05,2014-15,Real Madrid,Ath Bilbao,5,0,H,3.51,11.27,11.27,1.94,7.35
2014-10-05,2014-15,Sevilla,La Coruna,4,1,H,2.68,9.78,6.52,1.74,4.79
2014-10-17,2014-15,Granada,Vallecano,0,1,A,2.42,9.26,3.19,1.89,3.34
2014-10-18,2014-15,Ath Bilbao,Celta,1,1,D,2.29,9.37,3.58,1.91,3.76
2014-10-18,2014-15,Barcelona,Eibar,3,0,H,6.59,13.46,18.97,1.99,11.8
2014-10-18,2014-15,Cordoba,Malaga,1,2,A,2.98,9.29,2.69,2.02,3.26
2014-10-18,2014-15,Levante,Real Madrid,0,5,A,12.21,14.11,4.64,1.78,7.61
2014-10-19,2014-15,Ath Madrid,Espanol,2,0,H,3.13,10.12,7.64,1.8,4.76
2014-10-19,2014-15,Elche,Sevilla,0,2,A,3.52,9.55,2.54,2.01,3.48
2014-10-19,2014-15,La Coruna,Valencia,3,0,H,3.8,9.54,2.55,1.89,3.71
2014-10-19,2014-15,Villarreal,Almeria,2,0,H,2.73,10.14,7.11,1.88,5.72
2014-10-20,2014-15,Sociedad,Getafe,1,2,A,2.4,9.57,5.0,1.89,4.1
2014-10-24,2014-15,Celta,Levante,3,0,H,2.32,9.75,5.64,2.1,5.0
2014-10-25,2014-15,Almeria,Ath Bilbao,0,1,A,3.09,9.17,2.61,1.83,3.36
2014-10-25,2014-15,Cordoba,Sociedad,1,1,D,3.13,9.26,2.6,1.94,3.39
2014-10-25,2014-15,Eibar,Granada,1,1,D,2.45,8.99,3.39,2.06,3.14
2014-10-25,2014-15,Real Madrid,Barcelona,3,1,H,2.42,9.31,3.02,1.82,3.72
2014-10-25,2014-15,Valencia,Elche,3,1,H,2.72,9.94,6.96,1.75,4.98
2014-10-26,2014-15,Espanol,La Coruna,0,0,D,2.33,9.14,3.83,1.99,3.63
2014-10-26,2014-15,Getafe,Ath Madrid,0,1,A,5.88,10.21,2.78,1.97,3.97
2014-10-26,2014-15,Malaga,Vallecano,4,0,H,2.28,9.21,3.78,1.95,4.24
2014-10-26,2014-15,Sevilla,Villarreal,2,1,H,2.3,9.17,3.39,2.04,3.6
2014-10-31,2014-15,La Coruna,Getafe,1,2,A,2.45,9.15,3.27,1.92,3.08
2014-11-01,2014-15,Ath Madrid,Cordoba,4,2,H,4.5,11.18,12.02,1.84,7.66
2014-11-01,2014-15,Barcelona,Celta,0,1,A,4.78,12.65,14.66,1.87,11.35
2014-11-01,2014-15,Granada,Real Madrid,0,4,A,10.78,12.83,4.02,1.85,7.19
2014-11-01,2014-15,Sociedad,Malaga,0,1,A,2.38,9.29,3.26,2.0,3.32
2014-11-02,2014-15,Ath Bilbao,Sevilla,1,0,H,2.49,9.29,2.97,2.13,3.38
2014-11-02,2014-15,Elche,Espanol,2,1,H,2.7,9.15,2.89,2.01,3.13
2014-11-02,2014-15,Levante,Almeria,2,1,H,2.53,9.19,3.03,2.18,3.28
2014-11-02,2014-15,Villarreal,Valencia,1,3,A,2.37,9.31,3.29,1.8,3.48
2014-11-03,2014-15,Vallecano,Eibar,2,3,A,2.38,9.22,3.56,1.86,3.55
2014-11-07,2014-15,Cordoba,La Coruna,0,0,D,2.5,8.89,3.13,1.9,3.31
2014-11-08,2014-15,Almeria,Barcelona,1,2,A,13.29,14.14,4.98,1.76,6.92
2014-11-08,2014-15,Celta,Granada,0,0,D,2.41,9.23,5.14,1.9,4.29
2014-11-08,2014-15,Getafe,Elche,0,0,D,2.38,8.91,3.65,1.87,3.3
2014-11-08,2014-15,Malaga,Eibar,2,1,H,2.5,9.17,5.1,1.85,3.89
2014-11-08,2014-15,Real Madrid,Vallecano,5,1,H,6.06,15.58,20.54,1.9,16.45
2014-11-09,2014-15,Espanol,Villarreal,1,1,D,2.89,9.05,2.66,2.08,3.36
2014-11-09,2014-15,Sevilla,Levante,1,1,D,3.24,10.31,8.71,2.02,6.23
2014-11-09,2014-15,Sociedad,Ath Madrid,2,1,H,4.05,9.48,2.53,1.82,3.58
2014-11-09,2014-15,Valencia,Ath Bilbao,0,0,D,2.33,9.28,4.63,1.75,3.94
2014-11-21,2014-15,Ath Bilbao,Espanol,3,1,H,2.28,9.48,3.97,2.02,3.58
2014-11-22,2014-15,Ath Madrid,Malaga,3,1,H,2.64,9.8,6.05,2.09,4.34
2014-11-22,2014-15,Barcelona,Sevilla,5,1,H,3.19,11.51,9.4,1.87,7.4
2014-11-22,2014-15,Eibar,Real Madrid,0,4,A,11.96,14.08,4.43,1.87,6.64
2014-11-22,2014-15,La Coruna,Sociedad,0,0,D,3.13,9.56,2.58,1.89,3.34
2014-11-23,2014-15,Elche,Cordoba,2,2,D,2.39,9.34,3.74,1.91,3.33
2014-11-23,2014-15,Levante,Valencia,2,1,H,4.57,10.15,2.61,2.21,3.68
2014-11-23,2014-15,Vallecano,Celta,1,0,H,2.67,9.47,2.77,1.89,3.58
2014-11-23,2014-15,Villarreal,Getafe,2,1,H,2.48,10.07,5.54,2.14,4.58
2014-11-24,2014-15,Granada,Almeria,0,0,D,2.38,9.09,3.46,1.83,3.29
2014-11-28,2014-15,Sociedad,Elche,3,0,H,2.33,9.31,4.47,1.94,3.76
2014-11-29,2014-15,Celta,Eibar,0,1,A,2.3,9.68,4.6,1.75,4.13
2014-11-29,2014-15,Espanol,Levante,2,1,H,2.38,9.51,4.55,1.97,3.98
2014-11-29,2014-15,Getafe,Ath Bilbao,1,2,A,2.78,9.37,2.75,1.86,3.17
2014-11-29,2014-15,Malaga,Real Madrid,1,2,A,8.17,11.99,3.33,1.91,5.29
2014-11-30,2014-15,Ath Madrid,La Coruna,2,0,H,4.66,11.38,13.53,1.87,7.45
2014-11-30,2014-15,Cordoba,Villarreal,0,2,A,3.88,9.82,2.54,1.86,3.58
2014-11-30,2014-15,Sevilla,Granada,5,1,H,2.45,9.75,6.29,1.64,4.77
2014-11-30,2014-15,Valencia,Barcelona,0,1,A,5.1,10.61,2.67,1.87,4.58
2014-12-01,2014-15,Almeria,Vallecano,0,1,A,2.49,9.01,2.99,1.82,3.47
2014-12-06,2014-15,Ath Bilbao,Cordoba,0,1,A,2.92,10.16,7.01,1.71,4.73
2014-12-06,2014-15,Elche,Ath Madrid,0,2,A,5.83,10.23,2.77,1.99,3.99
2014-12-06,2014-15,La Coruna,Malaga,0,1,A,3.17,9.55,2.59,1.9,3.36
2014-12-06,2014-15,Real Madrid,Celta,3,0,H,4.59,14.06,15.54,1.97,10.12
2014-12-07,2014-15,Barcelona,Espanol,5,1,H,6.59,14.23,18.09,1.89,11.85
2014-12-07,2014-15,Granada,Valencia,1,1,D,3.6,9.71,2.52,2.02,3.6
2014-12-07,2014-15,Vallecano,Sevilla,0,1,A,3.12,9.59,2.59,1.91,3.61
2014-12-07,2014-15,Villarreal,Sociedad,4,0,H,2.31,9.6,4.36,1.99,4.3
2014-12-08,2014-15,Eibar,Almeria,5,2,H,2.42,9.03,3.53,1.84,3.29
2014-12-08,2014-15,Levante,Getafe,1,1,D,2.64,9.03,2.92,2.09,3.37
2014-12-12,2014-15,Almeria,Real Madrid,1,4,A,14.56,15.06,5.04,1.72,9.03
2014-12-13,2014-15,Cordoba,Levante,0,0,D,2.48,9.32,3.21,1.96,3.05
2014-12-13,2014-15,Getafe,Barcelona,0,0,D,11.6,13.8,4.44,1.94,7.35
2014-12-13,2014-15,Malaga,Celta,1,0,H,2.39,9.39,3.27,1.98,3.48
2014-12-13,2014-15,Valencia,Vallecano,3,0,H,2.41,10.02,5.56,2.13,4.95
2014-12-14,2014-15,Ath Madrid,Villarreal,0,1,A,2.36,9.66,4.88,1.76,4.31
2014-12-14,2014-15,Espanol,Granada,2,1,H,2.41,9.46,4.47,1.9,3.66
2014-12-14,2014-15,Sevilla,Eibar,0,0,D,2.68,10.16,6.58,1.69,5.17
2014-12-14,2014-15,Sociedad,Ath Bilbao,1,1,D,2.55,9.35,3.0,2.15,3.19
2014-12-15,2014-15,La Coruna,Elche,1,0,H,2.46,9.06,3.21,1.92,3.21
2014-12-19,2014-15,Celta,Almeria,0,1,A,2.5,10.06,5.37,2.2,5.15
2014-12-20,2014-15,Barcelona,Cordoba,5,0,H,9.39,16.48,22.75,1.92,21.95
2014-12-20,2014-15,Eibar,Valencia,0,1,A,3.39,9.64,2.53,1.8,3.5
2014-12-20,2014-15,Levante,Sociedad,1,1,D,2.92,9.41,2.67,2.14,3.29
2014-12-20,2014-15,Vallecano,Espanol,1,3,A,2.47,9.44,3.04,1.89,3.51
2014-12-21,2014-15,Ath Bilbao,Ath Madrid,1,4,A,3.28,9.51,2.57,1.89,3.13
2014-12-21,2014-15,Elche,Malaga,1,2,A,2.88,9.45,2.69,1.76,3.35
2014-12-21,2014-15,Granada,Getafe,1,1,D,2.54,9.31,3.08,1.85,3.13
2014-12-21,2014-15,Villarreal,La Coruna,3,0,H,2.8,10.34,7.46,1.87,5.75
2015-01-03,2014-15,Ath Madrid,Levante,3,1,H,4.84,11.37,12.86,1.85,7.24
2015-01-03,2014-15,Elche,Villarreal,2,2,D,4.25,10.01,2.56,2.01,4.02
2015-01-03,2014-15,La Coruna,Ath Bilbao,1,0,H,3.05,9.47,2.63,2.01,3.09
2015-01-03,2014-15,Malaga,Almeria,1,2,A,2.45,9.8,5.41,1.97,4.47
2015-01-03,2014-15,Sevilla,Celta,1,0,H,2.26,9.67,4.53,1.7,4.06
2015-01-04,2014-15,Espanol,Eibar,1,2,A,2.39,9.38,4.01,2.01,3.59
2015-01-04,2014-15,Getafe,Vallecano,1,2,A,2.43,9.4,3.15,1.91,3.59
2015-01-04,2014-15,Sociedad,Barcelona,1,0,H,7.59,11.76,3.28,1.93,5.5
2015-01-04,2014-15,Valencia,Real Madrid,2,1,H,4.93,10.61,2.64,1.89,4.49
2015-01-05,2014-15,Cordoba,Granada,2,0,H,2.64,9.12,2.97,1.74,3.04
2015-01-09,2014-15,Levante,La Coruna,0,0,D,2.43,9.16,3.36,1.97,3.31
2015-01-10,2014-15,Celta,Valencia,1,1,D,2.73,9.31,2.75,1.92,3.56
2015-01-10,2014-15,Eibar,Getafe,2,1,H,2.49,9.16,3.21,1.91,3.2
2015-01-10,2014-15,Malaga,Villarreal,1,1,D,2.82,9.29,2.74,1.78,3.39
2015-01-10,2014-15,Real Madrid,Espanol,3,0,H,6.07,14.71,20.44,2.12,11.89
2015-01-11,2014-15,Almeria,Sevilla,0,2,A,3.92,9.54,2.55,1.87,3.66
2015-01-11,2014-15,Ath Bilbao,Elche,1,2,A,2.6,9.58,5.89,1.97,4.3
2015-01-11,2014-15,Barcelona,Ath Madrid,3,1,H,2.37,9.67,4.9,1.85,4.27
2015-01-11,2014-15,Granada,Sociedad,1,1,D,2.82,9.22,2.76,1.85,3.15
2015-01-12,2014-15,Vallecano,Cordoba,0,1,A,2.38,9.38,4.62,1.7,4.03
2015-01-16,2014-15,Cordoba,Eibar,1,1,D,2.71,9.25,2.91,2.08,3.06
2015-01-17,2014-15,Espanol,Celta,1,0,H,2.67,9.58,2.82,1.89,3.35
2015-01-17,2014-15,Sociedad,Vallecano,0,1,A,2.3,9.66,3.92,2.02,3.75
2015-01-17,2014-15,Valencia,Almeria,3,2,H,2.86,10.67,7.67,1.86,4.76
2015-01-17,2014-15,Villarreal,Ath Bilbao,2,0,H,2.4,9.46,4.61,1.72,3.93
2015-01-18,2014-15,Ath Madrid,Granada,2,0,H,4.49,11.77,13.41,1.77,7.3
2015-01-18,2014-15,Elche,Levante,1,0,H,2.46,9.44,3.32,2.0,3.11
2015-01-18,2014-15,Getafe,Real Madrid,0,3,A,10.4,13.04,3.96,2.18,7.51
2015-01-18,2014-15,La Coruna,Barcelona,0,4,A,12.53,14.4,4.93,1.9,8.22
2015-01-18,2014-15,Sevilla,Malaga,2,0,H,2.26,9.29,4.45,1.63,3.91
2015-01-24,2014-15,Ath Madrid,Vallecano,3,1,H,2.99,11.37,9.13,1.97,6.08
2015-01-24,2014-15,Cordoba,Real Madrid,1,2,A,16.86,17.14,6.32,2.09,9.86
2015-01-24,2014-15,Elche,Barcelona,0,6,A,14.36,15.44,5.13,1.79,8.4
2015-01-24,2014-15,Sociedad,Eibar,1,0,H,2.4,10.07,4.25,1.9,3.71
2015-01-24,2014-15,Villarreal,Levante,1,0,H,3.25,11.13,8.77,1.96,6.06
2015-01-25,2014-15,Ath Bilbao,Malaga,1,1,D,2.45,9.87,3.44,1.81,3.43
2015-01-25,2014-15,Espanol,Almeria,3,0,H,2.34,10.05,4.33,1.88,3.85
2015-01-25,2014-15,La Coruna,Granada,2,2,D,2.5,9.69,3.24,1.95,3.2
2015-01-25,2014-15,Valencia,Sevilla,3,1,H,2.4,9.84,3.22,1.97,3.5
2015-01-26,2014-15,Getafe,Celta,2,1,H,2.86,9.97,2.72,1.77,3.52
2015-01-30,2014-15,Vallecano,La Coruna,1,2,A,2.32,9.81,4.17,1.86,3.85
2015-01-31,2014-15,Celta,Cordoba,1,0,H,2.49,10.32,6.02,2.07,4.39
2015-01-31,2014-15,Eibar,Ath Madrid,1,3,A,5.38,10.71,2.68,2.09,3.79
2015-01-31,2014-15,Granada,Elche,1,0,H,2.4,9.74,3.82,1.91,3.26
2015-01-31,2014-15,Real Madrid,Sociedad,4,1,H,3.99,12.32,11.66,1.98,8.57
2015-02-01,2014-15,Almeria,Getafe,1,0,H,2.53,9.73,3.11,2.28,3.29
2015-02-01,2014-15,Barcelona,Villarreal,3,2,H,3.18,11.95,10.11,1.83,8.22
2015-02-01,2014-15,Levante,Ath Bilbao,0,2,A,3.13,9.88,2.63,1.98,3.14
2015-02-01,2014-15,Sevilla,Espanol,3,2,H,2.31,9.82,5.01,1.73,3.72
2015-02-02,2014-15,Malaga,Valencia,1,0,H,2.67,9.27,2.82,1.93,3.3
2015-02-04,2014-15,Real Madrid,Sevilla,2,1,H,3.08,11.34,8.52,2.14,6.2
2015-02-06,2014-15,La Coruna,Eibar,2,0,H,2.42,9.71,3.41,2.0,3.23
2015-02-07,2014-15,Ath Madrid,Real Madrid,4,0,H,2.82,10.15,2.68,1.75,3.55
2015-02-07,2014-15,Levante,Malaga,4,1,H,3.11,10.02,2.63,1.97,3.29
2015-02-07,2014-15,Sociedad,Celta,1,1,D,2.58,9.97,2.9,2.02,3.37
2015-02-07,2014-15,Villarreal,Granada,2,0,H,3.1,10.98,8.26,1.9,5.04
2015-02-08,2014-15,Ath Bilbao,Barcelona,2,5,A,7.4,12.37,3.18,1.98,5.3
2015-02-08,2014-15,Cordoba,Almeria,1,2,A,2.52,9.82,3.23,1.93,3.19
2015-02-08,2014-15,Espanol,Valencia,1,2,A,2.77,9.99,2.75,1.85,3.35
2015-02-08,2014-15,Getafe,Sevilla,2,1,H,3.5,10.18,2.54,2.09,3.49
2015-02-09,2014-15,Elche,Vallecano,2,0,H,2.7,9.65,2.83,1.95,3.25
2015-02-13,2014-15,Almeria,Sociedad,2,2,D,2.6,9.62,2.96,2.15,3.28
2015-02-14,2014-15,Granada,Ath Bilbao,0,0,D,2.82,9.66,2.77,1.8,3.22
2015-02-14,2014-15,Malaga,Espanol,0,2,A,2.36,9.69,3.45,1.76,3.34
2015-02-14,2014-15,Real Madrid,La Coruna,2,0,H,6.58,14.53,18.23,2.15,15.85
2015-02-14,2014-15,Sevilla,Cordoba,3,0,H,2.72,10.47,7.27,1.78,5.3
2015-02-15,2014-15,Barcelona,Levante,5,0,H,9.38,17.51,25.19,1.79,23.25
2015-02-15,2014-15,Celta,Ath Madrid,2,0,H,3.48,10.05,2.56,2.08,3.27
2015-02-15,2014-15,Valencia,Getafe,1,0,H,2.53,10.33,6.38,2.11,4.35
2015-02-15,2014-15,Vallecano,Villarreal,2,0,H,3.22,9.96,2.56,1.85,3.48
2015-02-16,2014-15,Eibar,Elche,0,1,A,2.42,9.69,3.48,1.74,3.21
2015-02-20,2014-15,Getafe,Espanol,2,1,H,2.55,9.9,3.03,2.14,3.05
2015-02-21,2014-15,Ath Madrid,Almeria,3,0,H,4.19,11.65,11.08,1.78,6.98
2015-02-21,2014-15,Barcelona,Malaga,0,1,A,6.6,14.1,16.59,2.02,14.4
2015-02-21,2014-15,Cordoba,Valencia,1,2,A,3.78,10.34,2.53,1.9,3.46
2015-02-21,2014-15,La Coruna,Celta,0,2,A,3.06,9.93,2.65,1.91,3.33
2015-02-22,2014-15,Ath Bilbao,Vallecano,1,0,H,2.32,10.02,3.78,1.96,3.81
2015-02-22,2014-15,Elche,Real Madrid,0,2,A,12.53,14.47,4.79,1.94,6.68
2015-02-22,2014-15,Sociedad,Sevilla,4,3,H,2.79,9.62,2.73,1.74,3.36
2015-02-22,2014-15,Villarreal,Eibar,1,0,H,2.98,10.81,7.34,1.78,4.67
2015-02-23,2014-15,Levante,Granada,2,1,H,2.48,9.29,3.24,1.93,3.2
2015-02-27,2014-15,Espanol,Cordoba,1,0,H,2.4,9.53,5.25,1.81,3.97
2015-02-28,2014-15,Almeria,La Coruna,0,0,D,2.44,9.32,3.26,1.93,3.51
2015-02-28,2014-15,Granada,Barcelona,1,3,A,14.17,15.26,5.27,1.79,9.15
2015-02-28,2014-15,Malaga,Getafe,3,2,H,2.36,9.6,4.25,1.86,3.81
2015-02-28,2014-15,Vallecano,Levante,4,2,H,2.35,9.72,4.41,1.93,3.66
2015-03-01,2014-15,Eibar,Ath Bilbao,0,1,A,2.96,9.58,2.69,2.02,3.22
2015-03-01,2014-15,Real Madrid,Villarreal,1,1,D,3.18,11.66,10.21,1.82,7.43
2015-03-01,2014-15,Sevilla,Ath Madrid,0,0,D,2.86,9.45,2.69,1.78,3.47
2015-03-01,2014-15,Valencia,Sociedad,2,0,H,2.37,9.86,5.13,1.83,4.33
2015-03-02,2014-15,Celta,Elche,1,1,D,2.61,9.67,5.49,2.0,4.7
2015-03-06,2014-15,Levante,Eibar,2,1,H,2.45,9.26,3.55,2.08,3.23
2015-03-07,2014-15,Ath Bilbao,Real Madrid,1,0,H,6.16,10.79,2.89,2.02,4.69
2015-03-07,2014-15,Elche,Almeria,1,0,H,2.42,9.35,3.38,2.05,3.36
2015-03-07,2014-15,Granada,Malaga,1,0,H,2.84,9.41,2.72,1.81,3.31
2015-03-07,2014-15,La Coruna,Sevilla,3,4,A,3.38,9.49,2.53,1.82,3.66
2015-03-08,2014-15,Ath Madrid,Valencia,1,1,D,2.42,9.58,4.85,1.76,3.81
2015-03-08,2014-15,Barcelona,Vallecano,6,1,H,7.73,16.26,22.79,1.85,18.5
2015-03-08,2014-15,Sociedad,Espanol,1,0,H,2.44,9.36,3.26,1.98,3.16
2015-03-08,2014-15,Villarreal,Celta,4,1,H,2.29,9.49,3.71,1.93,3.67
2015-03-09,2014-15,Cordoba,Getafe,1,2,A,2.59,9.03,2.99,2.14,3.15
2015-03-13,2014-15,Valencia,La Coruna,2,0,H,2.52,10.13,6.42,2.16,4.58
2015-03-14,2014-15,Celta,Ath Bilbao,1,2,A,2.44,9.39,3.29,1.77,3.47
2015-03-14,2014-15,Eibar,Barcelona,0,2,A,16.26,16.2,5.74,1.69,9.8
2015-03-14,2014-15,Espanol,Ath Madrid,0,0,D,3.37,9.57,2.58,2.13,3.36
2015-03-14,2014-15,Vallecano,Granada,3,1,H,2.32,9.41,3.63,1.88,3.6
2015-03-15,2014-15,Almeria,Villarreal,0,0,D,3.62,9.71,2.53,1.96,3.63
2015-03-15,2014-15,Malaga,Cordoba,2,0,H,2.46,9.81,5.56,1.85,4.17
2015-03-15,2014-15,Real Madrid,Levante,2,0,H,7.72,16.08,24.16,2.05,16.38
2015-03-15,2014-15,Sevilla,Elche,3,0,H,2.74,9.95,6.88,1.74,5.78
2015-03-16,2014-15,Getafe,Sociedad,0,1,A,2.52,9.18,3.07,2.26,3.23
2015-03-20,2014-15,Elche,Valencia,0,4,A,3.66,9.92,2.56,1.9,3.41
2015-03-21,2014-15,Ath Bilbao,Almeria,2,1,H,2.42,9.99,5.8,1.96,4.32
2015-03-21,2014-15,Ath Madrid,Getafe,2,0,H,3.26,10.69,8.68,1.82,5.44
2015-03-21,2014-15,Granada,Eibar,0,0,D,2.44,9.41,3.83,1.91,3.41
2015-03-21,2014-15,Levante,Celta,0,1,A,3.1,9.7,2.61,1.86,3.44
2015-03-21,2014-15,Vallecano,Malaga,1,0,H,2.59,9.62,2.84,2.04,3.54
2015-03-22,2014-15,Barcelona,Real Madrid,2,1,H,2.21,10.15,4.13,1.78,4.84
2015-03-22,2014-15,La Coruna,Espanol,0,0,D,2.6,9.08,2.92,2.05,3.22
2015-03-22,2014-15,Sociedad,Cordoba,3,1,H,2.44,9.48,4.91,1.71,3.83
2015-03-22,2014-15,Villarreal,Sevilla,0,2,A,2.35,9.04,3.36,1.82,3.86
2015-04-03,2014-15,Eibar,Vallecano,1,2,A,2.57,9.56,2.93,2.02,3.27
2015-04-04,2014-15,Almeria,Levante,1,4,A,2.42,9.63,3.36,1.73,3.36
2015-04-04,2014-15,Cordoba,Ath Madrid,0,2,A,7.08,11.47,3.06,1.7,4.4
2015-04-04,2014-15,Malaga,Sociedad,1,1,D,2.39,9.71,3.61,1.91,3.69
2015-04-04,2014-15,Sevilla,Ath Bilbao,2,0,H,2.36,9.9,4.21,1.9,4.08
2015-04-05,2014-15,Celta,Barcelona,0,1,A,6.61,11.59,2.92,2.12,5.84
2015-04-05,2014-15,Getafe,La Coruna,2,1,H,2.43,9.63,3.26,1.91,3.19
2015-04-05,2014-15,Real Madrid,Granada,9,1,H,6.06,15.23,21.16,1.74,17.1
2015-04-05,2014-15,Valencia,Villarreal,0,0,D,2.3,9.82,3.43,1.82,3.51
2015-04-06,2014-15,Espanol,Elche,1,1,D,2.4,9.66,4.78,1.7,4.02
2015-04-07,2014-15,Ath Madrid,Sociedad,2,0,H,3.1,10.64,8.46,1.83,5.82
2015-04-07,2014-15,Eibar,Malaga,1,0,H,3.04,9.55,2.65,2.05,3.24
2015-04-07,2014-15,Levante,Sevilla,1,2,A,3.96,10.0,2.58,1.78,4.04
