season,date,team,rival_team,home_adv,last_season_team,last_season_rival,pct_wins,avg_goals_scored,avg_goals_received,goal_difference,pct_wins_rival,avg_goals_scored_rival,avg_goals_received_rival,goal_difference_rival,pct_wins_vs_rival,avg_goals_scored_vs_rival,avg_goals_received_vs_rival,goal_difference_vs_rival,AvgH,AvgD,AvgA,goals_team,goals_rival,result
2022-23,2023-05-03,Ath Madrid,Cadiz,1,3,16,0.8,2.4,0.8,16,0.3,0.8,0.9,-1,0.8,3.2,1.4,9,1.28,5.62,12.08,5,1,1
2022-23,2023-05-03,Getafe,Celta,1,15,11,0.2,1.0,1.4,-4,0.4,1.5,1.1,4,0.2,0.8,1.2,-2,2.53,3.0,3.14,1,0,1
2022-23,2023-05-04,Girona,Mallorca,1,21,17,0.5,1.7,1.2,5,0.2,1.1,1.3,-2,0.0,1.0,1.0,0,2.11,3.18,3.84,2,1,1
2022-23,2023-05-04,Sevilla,Espanol,1,4,14,0.5,1.4,1.7,-3,0.2,1.1,2.0,-9,0.6,2.0,1.0,5,1.85,3.58,4.36,3,2,1
2022-23,2023-05-04,Ath Bilbao,Betis,1,8,5,0.4,1.2,0.9,3,0.3,1.0,1.4,-4,0.4,1.4,0.6,4,1.69,3.87,5.07,0,1,-1
2022-23,2023-05-04,Vallecano,Valladolid,1,12,21,0.2,0.9,1.7,-8,0.3,1.3,2.5,-12,0.4,0.8,1.2,-2,1.77,3.73,4.69,2,1,1
2022-23,2023-05-12,Mallorca,Cadiz,1,17,16,0.2,1.1,1.3,-2,0.2,0.8,1.4,-6,0.6,1.2,1.0,1,2.19,2.95,3.94,1,0,1
2022-23,2023-05-13,Sociedad,Girona,1,6,21,0.5,1.1,0.6,5,0.5,1.6,1.1,5,0.4,2.2,0.8,7,1.65,3.88,5.53,2,2,0
2022-23,2023-05-13,Osasuna,Almeria,1,10,21,0.3,0.7,1.2,-5,0.3,1.4,1.8,-4,0.4,1.0,1.0,0,2.08,3.53,3.54,3,1,1
2022-23,2023-05-13,Villarreal,Ath Bilbao,1,7,8,0.6,2.1,1.1,10,0.4,1.0,0.7,3,0.0,0.8,1.2,-2,2.16,3.46,3.36,5,1,1
2022-23,2023-05-13,Real Madrid,Getafe,1,1,15,0.5,2.2,1.4,8,0.3,1.0,1.2,-2,0.6,1.0,0.2,4,1.56,4.1,6.12,1,0,1
2022-23,2023-05-14,Celta,Valencia,1,11,9,0.3,1.2,1.2,0,0.3,0.9,1.3,-4,0.2,0.6,2.0,-7,2.26,3.24,3.36,1,2,-1
2022-23,2023-05-14,Elche,Ath Madrid,1,13,3,0.2,0.8,1.6,-8,0.9,2.8,0.8,20,0.0,0.2,1.8,-8,8.96,5.07,1.35,1,0,1
2022-23,2023-05-14,Valladolid,Sevilla,1,21,4,0.3,1.4,2.4,-10,0.6,1.5,1.6,-1,0.0,0.8,1.0,-1,2.24,3.5,3.17,0,3,-1
2022-23,2023-05-14,Espanol,Barcelona,1,14,2,0.1,1.1,2.2,-11,0.7,1.5,0.3,12,0.0,1.0,1.4,-2,5.21,4.03,1.65,2,4,-1
2022-23,2023-05-15,Betis,Vallecano,1,5,12,0.3,0.8,1.2,-4,0.3,1.1,1.7,-6,0.6,1.8,1.0,4,1.89,3.49,4.17,3,1,1
2022-23,2023-05-19,Cadiz,Valladolid,1,16,21,0.2,0.8,1.5,-7,0.2,1.2,2.6,-14,0.33,0.67,0.33,1,2.21,3.39,3.33,2,0,1
2022-23,2023-05-20,Girona,Villarreal,1,21,7,0.5,1.6,1.0,6,0.6,2.4,1.2,12,0.4,0.8,0.8,0,2.84,3.69,2.35,1,2,-1
2022-23,2023-05-20,Ath Bilbao,Celta,1,8,11,0.4,1.1,1.2,-1,0.3,1.3,1.4,-1,0.2,0.2,1.0,-4,1.64,3.85,5.53,2,1,1
2022-23,2023-05-20,Almeria,Mallorca,1,21,17,0.3,1.5,1.9,-4,0.3,1.2,1.2,0,0.2,1.2,2.0,-4,2.27,3.28,3.3,3,0,1
2022-23,2023-05-20,Getafe,Elche,1,15,13,0.2,0.7,1.1,-4,0.2,0.8,1.6,-8,0.4,1.2,1.2,0,1.5,4.04,7.53,1,1,0
2022-23,2023-05-20,Barcelona,Sociedad,1,2,6,0.7,1.8,0.5,13,0.5,1.3,0.8,5,1.0,3.4,1.0,12,1.83,3.66,4.32,1,2,-1
2022-23,2023-05-21,Vallecano,Espanol,1,12,14,0.3,1.2,2.0,-8,0.1,1.2,2.4,-12,0.6,1.4,0.8,3,2.16,3.4,3.41,1,2,-1
2022-23,2023-05-21,Ath Madrid,Osasuna,1,3,10,0.8,2.2,0.8,14,0.4,1.0,1.3,-3,1.0,2.0,0.4,8,1.37,4.83,8.65,3,0,1
2022-23,2023-05-21,Valencia,Real Madrid,1,9,1,0.4,1.1,1.3,-2,0.6,2.3,1.4,9,0.2,1.2,2.2,-5,3.17,3.54,2.21,1,0,1
2022-23,2023-05-21,Sevilla,Betis,1,4,5,0.7,1.7,1.0,7,0.4,1.1,1.3,-2,0.6,1.4,0.6,4,2.35,3.31,3.11,0,0,0
2022-23,2023-05-23,Celta,Girona,1,11,21,0.2,1.1,1.6,-5,0.5,1.7,1.1,6,0.4,1.6,1.6,0,2.03,3.46,3.77,1,1,0
2022-23,2023-05-23,Sociedad,Almeria,1,6,21,0.6,1.4,0.8,6,0.4,1.7,1.7,0,0.4,2.2,1.6,3,1.36,5.11,8.21,1,0,1
2022-23,2023-05-23,Valladolid,Barcelona,1,21,2,0.2,1.1,2.7,-16,0.6,1.8,0.7,11,0.0,0.2,2.8,-13,3.54,3.82,1.97,3,1,1
2022-23,2023-05-24,Elche,Sevilla,1,13,4,0.2,0.8,1.6,-8,0.6,1.5,0.9,6,0.2,0.6,1.8,-6,4.04,3.73,1.89,1,1,0
2022-23,2023-05-24,Real Madrid,Vallecano,1,1,12,0.5,2.0,1.4,6,0.3,1.3,1.9,-6,0.6,1.2,1.0,1,1.64,4.12,5.14,2,1,1
2022-23,2023-05-24,Villarreal,Cadiz,1,7,16,0.7,2.5,1.2,13,0.3,0.8,1.3,-5,0.2,1.0,1.0,0,1.49,4.5,6.56,2,0,1
2022-23,2023-05-24,Betis,Getafe,1,5,15,0.4,1.0,1.2,-2,0.2,0.6,1.0,-4,0.6,0.8,0.6,1,2.05,3.2,4.04,0,1,-1
2022-23,2023-05-24,Espanol,Ath Madrid,1,14,3,0.2,1.3,2.2,-9,0.8,2.4,0.8,16,0.0,1.0,1.8,-4,2.91,3.52,2.38,3,3,0
2022-23,2023-05-25,Mallorca,Valencia,1,17,9,0.3,1.1,1.4,-3,0.4,1.1,1.3,-2,0.4,1.6,1.4,1,3.38,2.97,2.4,1,0,1
2022-23,2023-05-25,Osasuna,Ath Bilbao,1,10,8,0.4,1.0,1.5,-5,0.5,1.3,1.2,1,0.2,0.8,1.4,-3,3.01,3.28,2.43,2,0,1
2022-23,2023-05-27,Sevilla,Real Madrid,1,4,1,0.6,1.6,0.8,8,0.6,2.1,1.3,8,0.0,1.2,2.2,-5,2.85,3.41,2.41,1,2,-1
2022-23,2023-05-28,Almeria,Valladolid,1,21,21,0.4,1.6,1.7,-1,0.3,1.3,2.5,-12,0.2,0.4,0.6,-1,2.25,3.44,3.05,0,0,0
2022-23,2023-05-28,Ath Bilbao,Elche,1,8,13,0.4,1.0,1.3,-3,0.2,0.9,1.5,-6,0.6,1.4,0.8,3,1.31,5.26,9.54,0,1,-1
2022-23,2023-05-28,Ath Madrid,Sociedad,1,3,6,0.7,2.4,1.1,13,0.6,1.3,0.8,5,0.6,1.8,1.0,4,2.02,3.45,3.63,2,1,1
2022-23,2023-05-28,Barcelona,Mallorca,1,2,17,0.5,1.7,0.9,8,0.4,1.2,1.3,-1,1.0,2.6,0.6,10,1.31,5.27,9.28,3,0,1
2022-23,2023-05-28,Cadiz,Celta,1,16,11,0.3,0.7,1.4,-7,0.1,0.9,1.6,-7,0.2,0.4,1.6,-6,2.58,3.18,2.76,1,0,1
2022-23,2023-05-28,Getafe,Osasuna,1,15,10,0.2,0.5,1.0,-5,0.5,1.2,1.2,0,0.6,1.0,0.2,4,2.2,3.09,3.52,2,1,1
2022-23,2023-05-28,Girona,Betis,1,21,5,0.5,1.6,1.0,6,0.3,0.9,1.3,-4,0.0,1.0,1.8,-4,1.96,3.56,3.67,1,2,-1
2022-23,2023-05-28,Valencia,Espanol,1,9,14,0.4,1.1,1.1,0,0.2,1.5,2.2,-7,0.4,1.4,1.2,1,2.0,3.58,3.53,2,2,0
2022-23,2023-05-28,Vallecano,Villarreal,1,12,7,0.3,1.2,1.9,-7,0.7,2.4,1.2,12,0.2,1.0,2.4,-7,3.01,3.57,2.22,2,1,1
2022-23,2023-06-04,Villarreal,Ath Madrid,1,7,3,0.6,2.3,1.4,9,0.7,2.5,1.2,13,0.2,1.2,1.2,0,2.7,3.55,2.45,2,2,0
2022-23,2023-06-04,Osasuna,Girona,1,10,21,0.5,1.3,1.4,-1,0.4,1.5,1.1,4,0.0,1.0,1.0,0,2.1,3.49,3.35,2,1,1
2022-23,2023-06-04,Real Madrid,Ath Bilbao,1,1,8,0.6,1.7,1.4,3,0.4,1.0,1.4,-4,1.0,1.8,0.4,7,1.91,3.76,3.67,1,1,0
2022-23,2023-06-04,Sociedad,Sevilla,1,6,4,0.6,1.4,0.8,6,0.5,1.5,1.0,5,0.2,1.0,1.2,-1,1.69,3.93,4.61,2,1,1
2022-23,2023-06-04,Mallorca,Vallecano,1,17,12,0.4,1.2,1.6,-4,0.4,1.3,1.9,-6,0.4,1.2,1.4,-1,3.13,3.25,2.31,3,0,1
2022-23,2023-06-04,Valladolid,Getafe,1,21,15,0.3,1.3,1.9,-6,0.3,0.7,1.1,-4,0.6,1.4,1.2,1,2.19,3.28,3.36,0,0,0
2022-23,2023-06-04,Celta,Barcelona,1,11,2,0.1,0.7,1.5,-8,0.5,1.6,0.9,7,0.2,1.2,2.2,-5,2.6,3.59,2.52,2,1,1
2022-23,2023-06-04,Elche,Cadiz,1,13,16,0.3,1.0,1.1,-1,0.4,0.8,1.2,-4,0.4,1.6,1.4,1,2.64,3.34,2.62,1,1,0
2022-23,2023-06-04,Espanol,Almeria,1,14,21,0.2,1.6,2.2,-6,0.4,1.4,1.5,-1,0.2,1.2,1.2,0,2.74,3.67,2.37,3,3,0
2022-23,2023-06-04,Betis,Valencia,1,5,9,0.4,1.1,1.3,-2,0.4,1.2,1.2,0,0.6,2.2,1.2,5,2.73,3.49,2.44,1,1,0
2023-24,2023-08-11,Almeria,Vallecano,1,17,12,0.3,1.5,1.7,-2,0.4,1.2,2.0,-8,0.2,0.8,1.8,-5,2.51,3.22,2.86,0,2,-1
2023-24,2023-08-11,Sevilla,Valencia,1,11,14,0.5,1.4,1.0,4,0.4,1.2,1.1,1,0.6,1.6,0.6,5,1.89,3.37,4.26,1,2,-1
2023-24,2023-08-12,Las Palmas,Mallorca,1,21,9,0.0,0.4,1.7,-13,0.5,1.2,1.3,-1,0.0,0.0,0.0,0,2.41,2.96,3.24,1,1,0
2023-24,2023-08-12,Ath Bilbao,Real Madrid,1,8,2,0.3,0.9,1.4,-5,0.6,1.6,1.2,4,0.0,0.4,1.4,-5,3.31,3.46,2.13,0,2,-1
2023-24,2023-08-12,Sociedad,Girona,1,4,10,0.6,1.4,0.9,5,0.4,1.6,1.3,3,0.4,2.4,1.0,7,1.6,3.92,5.48,1,1,0
2023-24,2023-08-13,Getafe,Barcelona,1,15,1,0.3,0.7,0.9,-2,0.5,1.7,1.1,6,0.0,0.6,1.6,-5,6.35,3.9,1.54,0,0,0
2023-24,2023-08-13,Celta,Osasuna,1,13,7,0.2,0.7,1.4,-7,0.5,1.3,1.4,-1,0.4,1.0,0.6,2,2.09,3.18,3.74,0,2,-1
2023-24,2023-08-13,Villarreal,Betis,1,5,6,0.5,2.2,1.4,8,0.4,1.2,1.2,0,0.4,1.2,0.8,2,1.74,3.9,4.33,1,2,-1
2023-24,2023-08-14,Cadiz,Alaves,1,16,21,0.3,0.7,1.3,-6,0.3,1.0,2.0,-10,0.4,1.0,0.8,1,2.15,3.0,3.7,1,0,1
2023-24,2023-08-14,Ath Madrid,Granada,1,3,21,0.6,2.5,1.3,12,0.3,1.6,1.7,-1,0.6,2.0,0.8,6,1.29,5.31,9.66,3,1,1
2023-24,2023-08-18,Mallorca,Villarreal,1,9,5,0.4,1.2,1.4,-2,0.5,2.2,1.4,8,0.4,1.2,1.2,0,2.86,3.11,2.59,0,1,-1
2023-24,2023-08-18,Valencia,Las Palmas,1,14,21,0.5,1.4,1.0,4,0.0,0.4,1.7,-13,0.2,1.2,2.2,-5,1.58,3.83,6.05,1,0,1
2023-24,2023-08-19,Sociedad,Celta,1,4,13,0.6,1.5,0.8,7,0.2,0.7,1.5,-8,0.8,1.6,0.6,5,1.73,3.44,5.21,1,1,0
2023-24,2023-08-19,Almeria,Real Madrid,1,17,2,0.3,1.4,1.7,-3,0.6,1.6,1.2,4,0.0,0.8,3.4,-13,7.98,4.83,1.37,1,3,-1
2023-24,2023-08-19,Osasuna,Ath Bilbao,1,7,8,0.6,1.4,1.2,2,0.2,0.7,1.6,-9,0.2,1.0,1.4,-2,2.8,3.03,2.67,0,2,-1
2023-24,2023-08-20,Girona,Getafe,1,10,15,0.3,1.5,1.4,1,0.3,0.7,0.9,-2,0.2,1.4,1.6,-1,2.04,3.11,4.0,3,0,1
2023-24,2023-08-20,Barcelona,Cadiz,1,1,16,0.5,1.7,1.1,6,0.4,0.8,1.1,-3,0.4,1.4,0.4,5,1.21,6.49,13.39,2,0,1
2023-24,2023-08-20,Betis,Ath Madrid,1,6,3,0.4,1.1,1.2,-1,0.6,2.6,1.3,13,0.0,0.6,2.0,-7,3.81,3.37,2.0,0,0,0
2023-24,2023-08-21,Alaves,Sevilla,1,21,11,0.3,0.8,1.8,-10,0.4,1.3,1.2,1,0.0,0.8,1.2,-2,3.25,3.01,2.34,4,3,1
2023-24,2023-08-21,Granada,Vallecano,1,21,12,0.2,1.4,1.8,-4,0.4,1.2,1.9,-7,0.0,1.2,2.6,-7,2.61,3.02,2.83,0,2,-1
2023-24,2023-08-25,Las Palmas,Sociedad,1,21,4,0.0,0.4,1.5,-11,0.5,1.4,0.8,6,0.2,0.8,1.6,-4,2.48,3.88,3.0,0,0,0
2023-24,2023-08-25,Celta,Real Madrid,1,13,2,0.2,0.8,1.4,-6,0.6,1.7,1.3,4,0.0,1.0,3.2,-11,2.32,4.57,3.46,0,1,-1
2023-24,2023-08-26,Cadiz,Almeria,1,16,17,0.4,0.8,1.3,-5,0.3,1.4,1.8,-4,0.0,1.0,1.0,0,3.03,2.44,3.33,1,1,0
2023-24,2023-08-26,Granada,Mallorca,1,21,9,0.2,1.2,1.8,-6,0.3,0.9,1.4,-5,0.8,2.8,1.2,8,2.91,2.68,3.0,3,2,1
2023-24,2023-08-26,Sevilla,Girona,1,11,10,0.3,1.4,1.5,-1,0.4,1.8,1.3,5,0.4,0.8,1.0,-1,3.33,2.28,3.48,1,2,-1
2023-24,2023-08-27,Villarreal,Barcelona,1,5,1,0.6,2.2,1.2,10,0.5,1.8,1.1,7,0.2,0.8,1.8,-5,2.34,3.5,3.38,3,4,-1
2023-24,2023-08-27,Valencia,Osasuna,1,14,7,0.5,1.3,1.0,3,0.5,1.1,1.2,-1,0.6,1.8,1.4,2,3.73,2.21,3.54,1,2,-1
2023-24,2023-08-27,Ath Bilbao,Betis,1,8,6,0.2,0.7,1.5,-8,0.4,0.9,0.9,0,0.2,0.6,0.8,-1,3.61,2.22,3.71,4,2,1
2023-24,2023-08-28,Getafe,Alaves,1,15,21,0.3,0.6,0.9,-3,0.4,1.1,1.7,-6,0.0,0.6,0.6,0,3.44,2.36,3.08,1,0,1
2023-24,2023-08-28,Vallecano,Ath Madrid,1,12,3,0.5,1.3,1.7,-4,0.6,2.6,1.2,14,0.0,0.4,1.4,-5,2.35,3.87,3.17,0,7,-1
2023-24,2023-09-01,Cadiz,Villarreal,1,16,5,0.4,0.9,1.3,-4,0.5,2.1,1.4,7,0.2,1.0,1.4,-2,3.26,3.45,2.15,3,1,1
2023-24,2023-09-01,Almeria,Celta,1,17,13,0.2,1.3,1.8,-5,0.1,0.7,1.5,-8,0.4,2.0,1.8,1,2.88,3.3,2.46,2,3,-1
2023-24,2023-09-02,Alaves,Valencia,1,21,14,0.4,1.1,1.7,-6,0.4,1.2,1.1,1,0.2,1.2,1.6,-2,2.89,2.88,2.72,1,0,1
2023-24,2023-09-02,Betis,Vallecano,1,6,12,0.4,1.1,1.3,-2,0.4,1.1,2.3,-12,0.6,2.0,1.2,4,1.93,3.42,3.97,1,0,1
2023-24,2023-09-02,Sociedad,Granada,1,4,21,0.5,1.4,0.8,6,0.3,1.3,1.6,-3,0.6,1.8,1.2,3,1.43,4.49,7.2,5,3,1
2023-24,2023-09-02,Real Madrid,Getafe,1,2,15,0.7,1.6,0.9,7,0.4,0.6,0.7,-1,0.6,0.8,0.2,3,1.3,5.13,10.55,2,1,1
2023-24,2023-09-03,Mallorca,Ath Bilbao,1,9,8,0.3,1.0,1.4,-4,0.3,1.1,1.6,-5,0.2,1.0,1.6,-3,3.19,3.04,2.39,0,0,0
2023-24,2023-09-03,Osasuna,Barcelona,1,7,1,0.5,1.2,1.3,-1,0.6,2.1,1.2,9,0.0,0.6,2.2,-8,5.05,3.97,1.64,1,2,-1
2023-24,2023-09-03,Girona,Las Palmas,1,10,21,0.4,1.6,1.2,4,0.0,0.3,1.3,-10,1.0,4.0,0.5,7,1.65,3.7,5.42,1,0,1
2023-24,2023-09-15,Vallecano,Alaves,1,12,21,0.4,1.1,2.0,-9,0.4,1.1,1.7,-6,0.5,1.0,1.5,-2,1.98,3.13,4.25,2,0,1
2023-24,2023-09-16,Ath Bilbao,Cadiz,1,8,16,0.3,1.0,1.5,-5,0.4,1.0,1.3,-3,0.8,3.0,0.8,11,1.52,3.97,6.73,3,0,1
2023-24,2023-09-16,Valencia,Ath Madrid,1,14,3,0.4,1.1,1.0,1,0.6,3.0,1.1,19,0.0,1.2,2.6,-7,3.77,3.31,2.03,3,0,1
2023-24,2023-09-16,Celta,Mallorca,1,13,9,0.2,0.9,1.4,-5,0.3,0.9,1.3,-4,0.2,1.0,2.0,-5,2.03,3.07,4.16,0,1,-1
2023-24,2023-09-16,Barcelona,Betis,1,1,6,0.6,1.9,1.3,6,0.5,1.2,0.9,3,0.8,2.2,1.0,6,1.35,5.1,7.71,5,0,1
2023-24,2023-09-17,Getafe,Osasuna,1,15,7,0.4,0.7,0.8,-1,0.5,1.3,1.3,0,0.6,1.2,0.4,4,2.58,2.9,3.09,3,2,1
2023-24,2023-09-17,Villarreal,Almeria,1,5,17,0.4,1.9,1.6,3,0.2,1.3,1.7,-4,0.8,1.6,0.2,7,1.45,4.65,6.33,2,1,1
2023-24,2023-09-17,Sevilla,Las Palmas,1,11,21,0.2,1.4,1.7,-3,0.0,0.3,1.3,-10,1.0,1.6,0.4,6,1.61,3.83,5.65,1,0,1
2023-24,2023-09-17,Real Madrid,Sociedad,1,2,4,0.7,1.4,0.8,6,0.5,1.7,1.1,6,0.4,1.4,0.8,3,1.63,3.94,5.11,2,1,1
2023-24,2023-09-18,Granada,Girona,1,21,10,0.3,1.5,1.7,-2,0.4,1.5,1.2,3,0.0,0.0,0.0,0,2.65,3.33,2.56,2,4,-1
2023-24,2023-09-22,Alaves,Ath Bilbao,1,21,8,0.4,1.0,1.7,-7,0.4,1.3,1.4,-1,0.4,0.6,0.4,1,4.03,3.07,2.05,0,2,-1
2023-24,2023-09-23,Girona,Mallorca,1,10,9,0.4,1.7,1.3,4,0.4,0.9,1.1,-2,0.5,1.5,1.0,1,1.89,3.34,4.29,5,3,1
2023-24,2023-09-23,Osasuna,Sevilla,1,7,11,0.5,1.5,1.5,0,0.3,1.5,1.5,0,0.4,1.0,1.4,-2,2.54,3.12,2.89,0,0,0
2023-24,2023-09-23,Barcelona,Celta,1,1,13,0.6,2.3,1.3,10,0.2,0.9,1.4,-5,0.4,1.8,1.6,1,1.27,5.91,9.88,3,2,1
2023-24,2023-09-23,Almeria,Valencia,1,17,14,0.1,1.2,1.8,-6,0.5,1.3,0.9,4,0.2,2.0,2.2,-1,3.0,3.43,2.31,2,2,0
2023-24,2023-09-24,Sociedad,Getafe,1,4,15,0.4,1.6,1.3,3,0.4,0.9,1.0,-1,0.4,1.0,0.6,2,1.52,3.71,7.15,4,3,1
2023-24,2023-09-24,Vallecano,Villarreal,1,12,5,0.4,1.1,1.9,-8,0.5,2.0,1.6,4,0.4,1.0,2.2,-6,2.48,3.47,2.69,1,1,0
2023-24,2023-09-24,Betis,Cadiz,1,6,16,0.4,1.1,1.4,-3,0.4,0.9,1.1,-2,0.4,0.8,0.8,0,1.81,3.51,4.45,1,1,0
2023-24,2023-09-24,Las Palmas,Granada,1,21,21,0.0,0.3,1.3,-10,0.3,1.7,2.1,-4,0.5,2.75,1.5,5,2.0,3.39,3.73,1,0,1
2023-24,2023-09-24,Ath Madrid,Real Madrid,1,3,2,0.5,2.5,1.2,13,0.8,1.6,0.7,9,0.2,0.8,1.2,-2,2.77,3.29,2.53,3,1,1
2023-24,2023-09-26,Sevilla,Almeria,1,11,17,0.2,1.2,1.3,-1,0.1,1.3,1.7,-4,0.8,2.0,1.0,5,1.63,3.96,5.15,5,1,1
2023-24,2023-09-26,Mallorca,Barcelona,1,9,1,0.3,1.1,1.6,-5,0.6,2.2,1.3,9,0.0,0.2,2.2,-10,6.8,4.25,1.48,2,2,0
2023-24,2023-09-27,Ath Bilbao,Getafe,1,8,15,0.5,1.4,0.9,5,0.4,1.2,1.3,-1,0.2,1.6,0.8,4,1.6,3.6,6.35,2,2,0
2023-24,2023-09-27,Valencia,Sociedad,1,14,4,0.4,1.3,1.0,3,0.5,1.8,1.4,4,0.2,0.8,0.6,1,2.61,3.08,2.84,0,1,-1
2023-24,2023-09-27,Real Madrid,Las Palmas,1,2,21,0.7,1.6,1.0,6,0.1,0.4,0.9,-5,0.6,2.6,1.2,7,1.2,6.7,11.93,2,0,1
2023-24,2023-09-27,Cadiz,Vallecano,1,16,12,0.4,1.0,1.1,-1,0.4,1.1,1.7,-6,0.5,1.25,2.0,-3,2.52,3.13,2.9,0,0,0
2023-24,2023-09-27,Villarreal,Girona,1,5,10,0.4,1.6,1.6,0,0.5,2.0,1.4,6,0.6,0.8,0.8,0,2.21,3.57,3.06,1,2,-1
2023-24,2023-09-28,Celta,Alaves,1,13,21,0.2,1.0,1.5,-5,0.3,0.8,1.8,-10,1.0,3.4,0.4,15,1.69,3.51,5.4,1,1,0
2023-24,2023-09-28,Granada,Betis,1,21,6,0.3,1.6,2.1,-5,0.3,0.9,1.4,-5,0.2,1.2,1.6,-2,2.99,3.33,2.35,1,1,0
2023-24,2023-09-28,Osasuna,Ath Madrid,1,7,3,0.4,1.2,1.4,-2,0.5,2.3,1.2,11,0.0,0.2,2.0,-9,3.44,3.35,2.13,0,2,-1
2023-24,2023-09-29,Barcelona,Sevilla,1,1,11,0.6,2.3,1.3,10,0.2,1.4,1.4,0,0.8,2.0,0.2,9,1.37,5.27,7.89,1,0,1
2023-24,2023-09-30,Getafe,Villarreal,1,15,5,0.4,1.3,1.4,-1,0.3,1.5,1.7,-2,0.0,0.4,1.2,-4,2.9,3.21,2.56,0,0,0
2023-24,2023-09-30,Vallecano,Mallorca,1,12,9,0.4,1.0,1.5,-5,0.3,1.3,1.5,-2,0.2,1.0,1.8,-4,2.15,3.14,3.81,2,2,0
2023-24,2023-09-30,Girona,Real Madrid,1,10,2,0.6,2.1,1.3,8,0.8,1.8,0.9,9,0.4,2.2,2.8,-3,3.55,3.9,1.95,0,3,-1
2023-24,2023-09-30,Sociedad,Ath Bilbao,1,4,8,0.5,1.7,1.3,4,0.4,1.4,1.0,4,0.2,1.0,1.8,-4,2.22,3.23,3.49,3,0,1
2023-24,2023-10-01,Almeria,Granada,1,17,21,0.0,1.1,2.2,-11,0.2,1.1,2.0,-9,0.75,2.0,0.0,8,1.94,3.66,3.78,3,3,0
2023-24,2023-10-01,Alaves,Osasuna,1,21,7,0.3,0.9,1.5,-6,0.4,1.2,1.3,-1,0.0,0.2,1.2,-5,2.72,3.05,2.82,0,2,-1
2023-24,2023-10-01,Ath Madrid,Cadiz,1,3,16,0.6,2.5,1.1,14,0.3,0.8,1.1,-3,0.8,3.4,1.6,9,1.34,5.0,9.58,3,2,1
2023-24,2023-10-01,Betis,Valencia,1,6,14,0.3,1.0,1.5,-5,0.3,1.2,1.1,1,0.4,2.0,1.4,3,2.3,3.27,3.22,3,0,1
2023-24,2023-10-02,Las Palmas,Celta,1,21,13,0.1,0.3,1.0,-7,0.2,1.0,1.4,-4,0.2,1.8,2.8,-5,2.45,3.18,2.98,2,1,1
2023-24,2023-10-06,Ath Bilbao,Almeria,1,8,17,0.4,1.4,1.1,3,0.0,1.4,2.4,-10,0.8,1.8,0.4,7,1.36,5.33,8.05,3,0,1
2023-24,2023-10-07,Cadiz,Girona,1,16,10,0.3,1.0,1.2,-2,0.6,2.0,1.5,5,0.5,1.5,0.5,2,3.23,3.4,2.26,0,1,-1
2023-24,2023-10-07,Real Madrid,Osasuna,1,2,7,0.8,1.9,0.8,11,0.4,1.2,1.3,-1,0.6,1.6,0.4,6,1.29,5.74,10.08,4,0,1
2023-24,2023-10-07,Mallorca,Valencia,1,9,14,0.2,1.4,1.7,-3,0.3,1.2,1.3,-1,0.6,1.8,1.0,4,2.48,3.06,3.15,1,1,0
2023-24,2023-10-07,Sevilla,Vallecano,1,11,12,0.2,1.4,1.5,-1,0.4,1.1,1.5,-4,0.4,2.0,0.6,7,1.88,3.55,4.26,2,2,0
2023-24,2023-10-08,Villarreal,Las Palmas,1,5,21,0.2,1.3,1.7,-4,0.2,0.5,1.0,-5,0.6,1.6,0.6,5,1.61,4.1,5.61,1,2,-1
2023-24,2023-10-08,Ath Madrid,Sociedad,1,3,4,0.6,2.5,1.3,12,0.5,1.9,1.3,6,0.6,1.8,1.2,3,1.88,3.43,4.38,2,1,1
2023-24,2023-10-08,Alaves,Betis,1,21,6,0.2,0.7,1.6,-9,0.4,1.3,1.4,-1,0.2,0.8,2.0,-6,2.83,3.18,2.64,1,1,0
2023-24,2023-10-08,Celta,Getafe,1,13,15,0.2,1.0,1.5,-5,0.3,1.2,1.4,-2,0.4,1.0,0.8,1,2.04,3.16,4.13,2,2,0
2023-24,2023-10-08,Granada,Barcelona,1,21,1,0.1,1.3,2.3,-10,0.7,2.3,1.0,13,0.2,0.8,1.6,-4,6.78,5.22,1.41,2,2,0
2023-24,2023-10-20,Osasuna,Granada,1,7,21,0.4,1.1,1.5,-4,0.1,1.5,2.3,-8,0.4,1.2,1.4,-1,1.72,3.86,4.8,2,0,1
2023-24,2023-10-21,Sociedad,Mallorca,1,4,9,0.5,1.9,1.3,6,0.2,1.5,1.5,0,0.8,1.6,0.2,7,1.55,3.84,7.0,1,0,1
2023-24,2023-10-21,Getafe,Betis,1,15,6,0.2,1.2,1.5,-3,0.3,1.2,1.4,-2,0.2,0.2,0.8,-3,2.47,3.09,3.14,1,1,0
2023-24,2023-10-21,Sevilla,Real Madrid,1,11,2,0.2,1.5,1.6,-1,0.8,2.1,0.7,14,0.0,1.4,2.4,-5,4.14,3.78,1.84,1,1,0
2023-24,2023-10-21,Celta,Ath Madrid,1,13,3,0.2,1.2,1.6,-4,0.7,2.4,1.1,13,0.0,0.8,2.2,-7,3.56,3.5,2.08,0,3,-1
2023-24,2023-10-22,Las Palmas,Vallecano,1,21,12,0.3,0.7,1.0,-3,0.3,1.1,1.6,-5,0.0,0.0,1.5,-3,2.64,3.13,2.85,0,1,-1
